,imagename,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
12131,1473a_num2.png,2,3,1,1,2,2,1,1,1,3,1,2,2,1,1
12132,0778c_num4.png,1,3,3,3,2,1,1,1,1,4,2,2,1,2,2
12133,1226b_num1.png,1,1,2,2,2,2,1,1,1,2,2,3,2,2,2
12134,1415c_num1.png,2,2,2,2,2,2,3,2,1,4,2,2,4,1,2
12135,1430b_num5.png,2,2,2,1,2,2,3,1,1,2,2,2,3,2,2
12136,1138a_num4.png,1,2,3,3,2,1,1,1,1,1,2,2,1,1,1
12137,0639c_num2.png,2,3,1,1,2,2,2,1,1,2,2,3,3,2,1
12138,0676c_num1.png,1,2,3,2,2,2,2,1,1,2,2,2,2,2,2
12139,0505a_num2.png,2,3,2,3,2,1,1,2,1,3,2,2,4,1,2
12140,0154b_num2.png,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2
12141,0450b_num1.png,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1
12142,0677aa_num1.png,2,2,1,2,2,1,1,1,1,2,2,2,1,2,2
12143,0925b_num1.png,1,2,2,2,2,1,1,1,1,2,2,3,2,2,2
12144,0675c_num2.png,2,1,3,3,2,1,1,1,1,2,2,1,1,1,1
12145,0305a_num1.png,1,1,3,2,2,1,1,2,1,4,2,3,1,1,1
12146,0491a_num4.png,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2
12147,1184c_num1.png,1,2,3,3,2,2,1,1,1,4,2,2,3,2,1
12148,0467c_num5.png,2,3,3,2,2,1,1,1,1,1,2,1,1,1,1
12149,0007c_num5.png,2,2,1,1,2,2,1,1,1,4,2,3,2,1,1
12150,0521c_num2.png,2,2,2,1,2,2,2,2,1,4,2,2,3,2,1
12151,0519a_num2.png,2,1,1,1,2,2,2,1,1,4,2,2,2,2,1
12152,1160a_num2.png,2,1,3,2,2,1,2,2,1,2,2,2,2,2,2
12153,0050c_num1.png,2,2,2,1,2,2,1,1,1,4,2,3,1,1,1
12154,0352a_num2.png,1,2,2,2,2,2,1,1,1,4,1,3,2,1,1
12155,0323b_num2.png,2,2,2,2,2,2,2,1,1,3,2,3,1,1,1
12156,1203a_num5.png,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1
12157,0070c_num5.png,2,3,1,1,2,2,1,1,1,3,1,3,1,1,1
12158,1323a_num2.png,2,2,1,1,2,2,3,1,1,1,1,3,1,1,1
12159,0518c_num1.png,1,2,2,2,2,2,1,1,1,2,2,2,3,1,1
12160,0640a_num1.png,1,2,2,2,2,2,1,1,1,3,2,2,3,1,1
12161,1299c_num1.png,2,2,2,2,2,1,1,1,1,2,2,3,1,2,1
12162,1154c_num3.png,2,2,1,1,2,2,1,1,1,4,1,2,2,1,1
12163,0333a_num1.png,1,3,1,1,2,2,3,1,1,4,1,3,1,1,1
12164,0862c_num4.png,1,2,2,2,2,2,3,1,1,2,2,3,2,1,1
12165,0697c_num1.png,2,2,1,2,2,2,3,1,2,2,2,2,2,1,1
12166,0086c_num1.png,1,1,3,2,2,1,1,1,1,1,2,3,2,1,1
12167,0534c_num3.png,1,2,3,2,2,1,2,1,1,2,2,3,2,2,1
12168,1199c_num1.png,2,1,2,2,2,1,4,1,1,2,2,2,4,2,1
12169,1242a_num4.png,1,3,2,2,2,2,1,2,1,3,2,2,1,1,1
12170,0128c_num2.png,2,3,1,1,2,2,2,1,1,1,1,2,3,1,1
12171,1133c_num2.png,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2
12172,0911a_num3.png,1,2,2,2,2,2,1,1,1,2,2,2,3,1,1
12173,0837a_num6.png,1,2,3,2,2,1,1,1,1,2,2,2,1,2,1
12174,1493b_num1.png,2,2,2,1,2,2,1,1,1,3,2,1,4,2,1
12175,1355a_num1.png,2,1,2,2,2,2,1,1,1,3,2,2,3,2,1
12176,0475a_num1.png,2,3,1,1,2,2,2,1,1,2,1,3,3,1,1
12177,1560b_num5.png,2,3,2,2,2,1,1,1,1,4,2,2,2,2,2
12178,0174c_num2.png,1,2,3,2,2,1,1,1,1,4,2,2,2,2,1
12179,1435c_num3.png,2,3,1,1,2,2,1,1,1,2,2,2,2,2,1
12180,0003b_num4.png,1,1,3,2,2,2,1,1,1,4,1,2,2,1,1
12181,1389a_num2.png,2,2,2,3,2,2,1,2,1,3,2,2,2,2,1
12182,0568c_num3.png,2,1,1,1,2,2,1,1,2,4,1,3,2,1,1
12183,1465c_num4.png,2,3,1,2,2,2,2,1,1,4,2,3,3,2,1
12184,0665a_num1.png,1,1,3,2,2,2,2,1,1,1,2,3,1,1,1
12185,0136c_num2.png,1,2,2,1,2,1,1,1,1,4,2,3,2,1,1
12186,0399c_num1.png,2,1,2,1,2,1,1,1,1,4,2,2,4,1,1
12187,0574c_num3.png,1,2,1,1,2,2,1,1,1,1,1,3,2,1,1
12188,1483c_num4.png,1,2,2,2,2,2,2,1,1,3,2,3,3,1,1
12189,0151a_num1.png,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2
12190,1349b_num3.png,2,2,2,1,2,2,2,1,2,3,1,3,2,1,1
12191,0445a_num1.png,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
12192,0016c_num3.png,2,2,1,1,2,1,2,1,1,2,1,2,4,1,1
12193,0172a_num2.png,2,1,2,2,2,1,1,1,1,2,2,2,3,2,1
12194,0319b_num4.png,2,2,1,1,2,2,1,1,1,4,2,2,3,2,1
12195,0601c_num1.png,1,3,2,1,2,2,2,1,1,4,2,3,3,1,1
12196,0373a_num1.png,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1
12197,0869b_num1.png,1,2,2,1,2,2,2,2,1,4,1,1,2,1,1
12198,0810a_num5.png,1,3,1,1,2,2,4,1,1,1,1,2,1,1,1
12199,0595c_num2.png,2,3,2,2,2,1,2,1,1,2,2,3,1,1,2
12200,1158b_num1.png,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1
12201,0484c_num5.png,1,3,2,3,2,2,1,1,1,2,2,2,1,2,2
12202,1156a_num1.png,1,3,3,3,2,1,1,1,1,2,2,2,2,2,2
12203,0347b_num5.png,2,2,1,1,2,2,1,1,1,2,1,2,2,1,1
12204,0320c_num3.png,2,2,3,2,2,1,1,1,1,4,2,2,2,1,2
12205,0467b_num2.png,2,3,3,3,2,1,1,1,1,2,2,1,1,1,1
12206,0351c_num2.png,2,2,3,2,2,2,2,2,1,2,2,3,2,2,1
12207,1327a_num3.png,2,3,3,2,2,2,1,1,1,2,2,3,2,2,1
12208,0103c_num4.png,1,3,3,3,1,1,1,2,1,1,2,1,1,1,1
12209,1117c_num1.png,2,2,3,2,2,2,1,1,1,1,2,2,2,1,1
12210,0867c_num6.png,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2
12211,0754aa_num2.png,1,2,1,1,2,2,2,1,2,2,2,3,4,1,1
12212,1039c_num2.png,2,3,2,2,2,2,2,1,1,2,2,2,3,1,2
12213,0560b_num3.png,1,2,2,2,2,1,3,1,1,2,2,3,1,1,1
12214,0198c_num1.png,2,3,2,2,2,2,2,1,1,1,1,3,2,1,1
12215,0456c_num1.png,1,3,3,2,2,2,1,1,1,2,2,3,2,1,1
12216,0451b_num4.png,2,3,2,1,2,2,3,1,1,2,2,2,3,1,1
12217,1052a_num1.png,2,3,1,1,2,2,1,1,2,2,2,2,2,2,1
12218,0657c_num3.png,1,3,2,2,2,2,1,1,2,2,2,2,2,2,2
12219,0461b_num4.png,2,3,1,1,2,2,2,1,2,2,1,3,4,1,1
12220,1028b_num1.png,2,1,1,2,2,1,3,1,1,1,2,3,1,1,1
12221,1111c_num2.png,1,2,2,2,2,1,1,1,1,4,2,3,2,1,2
12222,0309a_num5.png,1,2,3,1,1,1,1,1,1,1,2,1,1,1,2
12223,1189b_num1.png,1,2,2,2,2,2,1,1,1,2,2,1,4,2,1
12224,0049a_num2.png,2,3,3,2,2,1,1,1,1,1,2,2,2,2,1
12225,0952b_num4.png,2,1,1,1,2,2,2,2,1,4,1,3,4,1,1
12226,0232a_num3.png,2,1,2,2,2,2,2,1,1,4,2,3,2,1,1
12227,0941c_num6.png,2,3,2,2,2,2,1,1,1,2,2,3,2,1,1
12228,1289b_num5.png,1,3,3,2,2,2,1,1,1,2,1,3,2,1,1
12229,0427b_num3.png,2,2,2,2,2,2,1,1,1,4,1,1,1,1,1
12230,1454b_num6.png,2,2,1,1,2,2,1,1,1,2,2,3,4,1,1
12231,0142c_num5.png,1,2,3,2,2,2,1,1,1,2,2,2,2,2,1
12232,0397b_num1.png,2,2,2,2,2,1,1,1,1,2,2,2,4,1,1
12233,1252b_num3.png,1,2,1,2,2,2,1,1,1,2,2,3,2,1,1
12234,1002b_num4.png,2,2,2,2,2,2,2,1,1,2,2,2,3,1,2
12235,1390a_num1.png,2,2,2,3,2,2,2,2,2,2,1,3,4,1,1
12236,0950b_num3.png,2,2,2,2,2,2,2,1,2,2,2,3,3,2,1
12237,1029b_num1.png,2,2,3,2,2,2,1,1,1,3,2,3,2,1,1
12238,0597c_num4.png,2,2,1,1,2,2,3,1,1,1,1,3,4,1,1
12239,0065c_num5.png,2,2,2,2,2,2,1,1,1,4,2,2,2,2,1
12240,0872a_num2.png,1,1,3,1,2,2,1,1,1,4,2,2,2,2,2
12241,0656b_num5.png,1,2,2,1,2,1,1,1,1,2,2,2,1,2,2
12242,0583c_num2.png,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1
12243,0517c_num1.png,2,1,1,1,2,2,2,1,1,2,2,2,1,2,2
12244,1181b_num4.png,1,1,1,1,2,1,2,1,2,3,2,3,1,1,2
12245,1024b_num2.png,2,1,1,1,2,1,1,2,1,2,2,3,2,2,2
12246,0776a_num2.png,1,1,3,1,2,1,4,1,1,1,2,2,1,1,2
12247,0772a_num1.png,2,1,3,1,2,1,1,1,1,2,2,3,2,2,2
12248,0287b_num2.png,2,1,2,1,2,1,1,1,1,2,2,3,2,2,2
12249,0320a_num3.png,2,1,2,2,2,2,1,1,1,2,2,2,4,2,1
12250,0862c_num1.png,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1
12251,0305c_num2.png,2,2,1,1,2,1,2,1,1,4,2,3,4,1,2
12252,1003c_num2.png,2,1,1,2,2,1,1,1,1,2,2,2,1,2,2
12253,0187c_num3.png,1,2,1,1,2,1,1,1,1,1,2,3,2,1,2
12254,0855c_num2.png,2,1,1,1,2,2,1,1,1,1,1,3,4,1,2
12255,1278b_num1.png,1,1,3,3,2,1,1,1,1,2,2,1,1,1,2
12256,0446c_num5.png,1,1,2,2,2,1,1,1,1,2,2,2,1,2,2
12257,0431c_num1.png,2,1,1,1,2,2,1,1,1,1,1,3,3,2,2
12258,0999c_num1.png,2,1,1,1,2,1,4,1,1,2,2,3,1,1,1
12259,0578c_num6.png,1,1,2,1,2,1,1,1,1,2,2,2,1,2,2
12260,1235a_num3.png,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1
12261,0147c_num1.png,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1
12262,1380c_num1.png,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1
12263,0354b_num2.png,2,1,1,1,2,1,1,1,1,2,2,3,1,2,2
12264,1435b_num1.png,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1
12265,0177a_num4.png,1,1,2,2,2,1,1,1,1,1,2,2,1,2,2
12266,0311c_num1.png,2,1,1,1,2,2,1,2,1,1,1,3,2,1,1
12267,0135b_num3.png,2,1,1,1,2,1,1,1,1,3,2,3,1,2,2
12268,0502b_num3.png,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2
12269,0941c_num1.png,1,1,1,1,2,2,1,1,1,1,2,3,2,1,2
12270,1143c_num2.png,2,1,2,3,2,2,1,1,1,4,2,2,2,2,2
12271,1442b_num4.png,1,1,1,1,2,2,1,2,1,1,2,3,1,1,2
12272,0182a_num2.png,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1
12273,0381b_num1.png,1,1,1,1,2,2,1,1,1,2,2,3,2,1,2
12274,1344a_num2.png,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2
12275,0698a_num2.png,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1
12276,0659a_num1.png,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1
12277,0355bb_num2.png,2,1,1,1,2,2,1,1,1,1,1,3,3,1,1
12278,1402b_num1.png,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2
12279,0467a_num3.png,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1
12280,1153c_num1.png,2,1,2,1,2,2,1,2,1,4,2,3,2,2,2
12281,0673a_num1.png,2,1,1,1,2,1,1,1,1,1,1,1,4,1,1
12282,0392b_num4.png,1,1,1,1,2,2,1,1,1,2,2,3,4,2,2
12283,0169b_num1.png,1,1,1,1,2,2,1,1,1,1,2,3,1,1,2
12284,0573a_num3.png,1,1,3,3,2,2,1,1,1,1,2,2,4,2,2
12285,0606c_num3.png,2,1,1,1,2,2,1,1,1,2,2,1,3,1,1
12286,0221c_num4.png,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
12287,1215b_num3.png,1,3,3,3,2,1,1,1,1,1,2,1,1,2,1
12288,0066c_num5.png,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2
12289,0329a_num2.png,2,2,1,2,2,1,1,1,1,3,2,1,1,1,1
12290,1428a_num3.png,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1
12291,0164c_num1.png,1,1,1,1,2,1,1,1,1,1,1,3,2,1,1
12292,0335b_num4.png,2,1,1,1,2,2,1,1,1,4,2,3,4,1,1
12293,0666a_num3.png,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1
12294,1094c_num1.png,2,1,1,1,2,2,1,1,1,1,1,3,1,1,1
12295,0599c_num4.png,1,1,1,1,2,2,1,1,1,2,2,3,2,1,1
12296,1453c_num1.png,1,1,1,1,2,1,1,1,1,1,2,3,1,1,1
12297,1545b_num1.png,2,1,1,1,2,2,2,1,1,1,2,2,3,1,1
12298,0230c_num2.png,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1
12299,0524a_num4.png,1,1,2,2,2,1,1,1,1,1,2,3,1,2,2
12300,1330c_num3.png,2,1,1,1,2,2,1,1,1,4,2,3,2,1,1
12301,0794c_num1.png,2,2,2,3,2,2,1,1,1,1,2,3,4,1,2
12302,0199c_num2.png,2,2,2,2,2,1,1,1,1,4,2,2,1,1,2
12303,0939c_num1.png,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1
12304,0320c_num2.png,2,1,2,1,2,1,1,1,1,2,2,2,3,1,2
12305,0887b_num4.png,1,1,2,3,2,1,1,1,1,1,2,3,4,1,1
12306,1423c_num5.png,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1
12307,1395a_num4.png,1,1,3,3,2,1,1,1,1,1,2,3,1,1,1
12308,1224c_num3.png,2,1,1,1,2,2,1,1,1,1,2,3,1,2,1
12309,0217e_num1.png,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1
12310,1141c_num3.png,1,3,2,1,2,1,1,1,1,1,2,2,1,1,1
12311,0730c_num5.png,1,2,2,1,2,1,1,1,1,1,2,2,3,1,1
12312,0931c_num5.png,1,2,3,3,2,1,1,1,1,2,2,3,1,1,1
12313,1295a_num2.png,1,2,1,2,2,2,1,1,1,2,2,2,4,1,1
12314,0380c_num4.png,1,1,2,3,2,1,1,1,1,2,2,2,2,1,1
12315,0372a_num3.png,2,1,1,1,2,1,1,1,1,2,1,3,4,1,1
12316,0742b_num2.png,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1
12317,0523a_num3.png,2,1,1,1,2,1,1,1,1,3,2,3,3,1,1
12318,0437a_num3.png,1,1,3,2,2,1,1,1,1,2,2,2,3,1,1
12319,1283b_num4.png,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1
12320,0855b_num4.png,1,1,1,2,2,2,1,1,1,2,2,3,4,1,1
12321,1246b_num3.png,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1
12322,1543a_num2.png,1,1,1,1,2,1,1,1,1,2,2,3,2,1,1
12323,0810b_num7.png,2,3,1,1,2,2,1,1,1,2,1,1,1,1,1
12324,0452bb_num1.png,2,1,1,1,2,1,1,1,1,1,2,2,4,1,1
12325,1156b_num1.png,1,3,3,3,2,1,1,1,1,2,2,2,2,1,1
12326,1357b_num3.png,1,1,2,1,2,2,1,1,1,2,2,2,4,1,1
12327,1459a_num2.png,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1
12328,0991c_num5.png,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1
12329,0554c_num3.png,2,1,1,1,2,1,1,1,1,2,2,2,2,1,2
12330,1301c_num3.png,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1
12331,1012a_num1.png,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1
12332,1301c_num5.png,1,1,3,2,2,1,1,1,1,4,2,2,1,1,1
12333,0831a_num1.png,1,1,2,3,2,2,1,1,1,2,2,2,1,1,1
12334,0011a_num3.png,1,1,1,1,2,1,1,1,1,2,1,3,2,1,1
12335,0464a_num2.png,2,1,3,3,2,2,1,1,1,2,2,2,4,1,1
12336,0094b_num4.png,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1
12337,1524b_num2.png,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1
12338,0407b_num1.png,1,1,1,1,2,1,1,1,1,1,1,3,2,1,1
12339,0476c_num1.png,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1
12340,0064c_num1.png,2,1,1,1,2,1,1,1,1,2,2,3,3,1,2
12341,1396a_num2.png,2,1,3,3,2,1,1,1,1,4,2,2,1,1,1
12342,0954c_num4.png,1,1,1,1,2,2,1,1,1,2,1,3,1,1,1
12343,0149c_num4.png,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1
12344,1187a_num1.png,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1
12345,0436c_num1.png,2,2,3,3,2,2,1,1,1,4,2,2,2,1,2
12346,1197a_num4.png,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1
12347,0544a_num2.png,2,3,1,1,2,1,1,1,1,2,1,1,4,1,1
12348,0898a_num5.png,2,1,1,1,2,1,1,2,1,1,1,3,1,1,1
12349,0942c_num2.png,1,1,1,1,2,2,1,1,1,1,2,3,2,2,1
12350,0981a_num2.png,1,3,1,1,2,1,1,1,1,1,1,3,3,1,1
12351,0021a_num1.png,2,2,3,1,2,2,1,1,1,4,2,3,2,2,1
12352,0102c_num2.png,1,1,3,3,2,1,1,1,1,1,2,1,1,1,1
12353,1417c_num2.png,2,1,1,1,2,2,1,2,1,1,2,2,4,1,1
12354,0606c_num1.png,2,3,2,1,2,2,1,2,1,2,1,2,3,1,2
12355,0921b_num5.png,2,1,1,1,2,1,1,1,1,2,2,1,2,1,2
12356,0734b_num1.png,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1
12357,0164a_num3.png,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1
12358,0709a_num2.png,1,1,3,2,2,1,1,1,1,2,2,2,1,1,1
12359,0715a_num5.png,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1
12360,1530c_num3.png,2,3,1,1,2,2,1,1,1,1,1,3,2,1,1
12361,0965a_num3.png,1,1,1,1,2,2,1,1,1,1,2,3,3,1,1
12362,0177c_num4.png,2,3,2,1,2,1,1,2,1,2,2,1,1,1,1
12363,0072c_num6.png,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1
12364,0898a_num4.png,2,1,1,1,2,2,1,1,1,1,1,3,2,1,1
12365,0926c_num1.png,2,1,2,3,2,1,1,1,1,2,2,1,4,2,2
12366,0624b_num3.png,1,1,3,3,2,2,1,1,1,2,2,2,1,2,1
12367,0774b_num3.png,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1
12368,0753a_num5.png,1,1,2,3,2,1,1,1,1,2,2,2,4,2,2
12369,0516a_num2.png,1,1,1,1,2,2,1,2,1,4,2,3,1,1,1
12370,0721c_num6.png,1,1,1,1,2,1,1,1,1,1,2,2,3,1,1
12371,1549b_num5.png,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1
12372,0584c_num2.png,1,1,2,2,2,2,4,1,1,2,2,3,1,1,1
12373,1568a_num3.png,2,1,1,1,2,1,3,1,1,1,1,3,4,1,1
12374,0867c_num4.png,1,1,3,3,2,2,1,1,1,2,2,2,3,2,2
12375,0753a_num4.png,1,1,1,1,2,1,1,1,1,2,2,3,4,1,1
12376,0406a_num1.png,2,1,1,1,2,2,3,2,1,2,2,1,2,1,1
12377,1244a_num3.png,2,1,3,3,2,1,1,1,1,4,2,2,1,2,1
12378,0916b_num2.png,1,1,2,1,2,2,3,1,1,1,2,2,1,1,1
12379,0737a_num4.png,1,1,2,1,2,2,1,1,1,1,1,3,1,1,1
12380,0554c_num4.png,2,1,2,2,2,1,2,1,1,2,2,2,1,2,1
12381,1092a_num4.png,2,1,2,1,2,1,1,1,1,3,2,1,1,1,1
12382,0201b_num1.png,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1
12383,1412c_num3.png,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1
12384,0435c_num1.png,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1
12385,0077c_num6.png,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2
12386,1431c_num2.png,2,2,1,1,2,2,2,1,2,2,2,2,4,2,2
12387,0600a_num1.png,2,3,1,1,2,2,1,1,1,2,2,2,4,1,1
12388,0136b_num1.png,1,2,3,2,2,1,1,1,1,2,2,2,2,2,2
12389,0299b_num1.png,2,2,1,1,2,2,3,1,1,2,2,2,2,1,1
12390,0983a_num1.png,1,1,1,1,2,2,3,2,1,4,1,3,2,1,1
12391,1254b_num2.png,1,3,2,1,2,2,2,1,1,2,2,3,4,1,2
12392,1511b_num4.png,2,2,3,2,2,2,2,1,1,2,2,2,4,2,2
12393,0993c_num4.png,2,2,1,1,2,2,1,1,1,1,1,3,2,1,1
12394,1191b_num2.png,2,2,1,1,2,2,1,1,1,2,1,3,4,1,1
12395,0117a_num6.png,1,2,3,3,2,1,1,1,1,2,1,2,1,1,1
12396,0793a_num1.png,2,1,1,1,2,2,3,1,1,2,2,3,2,1,1
12397,0744a_num2.png,1,2,3,3,2,2,2,1,1,2,2,3,2,2,2
12398,0021c_num3.png,2,2,3,3,2,2,2,1,1,2,2,2,2,2,2
12399,0841b_num6.png,2,3,1,1,2,2,1,1,1,2,2,2,4,1,2
12400,1538b_num1.png,2,2,1,1,2,2,2,1,1,2,2,3,2,1,1
12401,1521a_num1.png,2,2,1,1,2,2,2,1,1,4,1,3,4,1,2
12402,0343a_num3.png,2,2,2,1,2,2,2,1,2,2,2,2,4,2,2
12403,0179c_num2.png,1,2,3,2,2,1,1,1,1,4,2,2,1,1,2
12404,0328b_num4.png,2,2,2,2,2,1,1,1,1,2,2,3,2,2,2
12405,0461c_num5.png,2,1,2,2,2,2,2,1,2,2,2,3,2,2,2
12406,1134c_num3.png,2,2,1,2,2,2,2,1,1,2,2,3,2,2,1
12407,0644bb_num1.png,2,1,2,2,2,2,1,1,1,2,2,3,2,2,2
12408,0069c_num1.png,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1
12409,0291a_num1.png,2,1,1,1,2,2,3,1,1,2,1,3,4,1,1
12410,1008c_num1.png,1,2,3,2,2,2,1,2,1,2,2,3,2,1,2
12411,1081c_num1.png,2,2,3,3,2,1,1,2,1,3,2,1,1,1,2
12412,0993c_num1.png,2,2,2,1,2,2,1,1,1,1,1,3,4,1,1
12413,0866b_num4.png,1,2,3,2,2,1,1,2,1,4,2,2,2,2,2
12414,0282c_num5.png,2,2,2,2,2,1,1,1,1,3,2,1,1,1,2
12415,1250b_num2.png,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2
12416,0903c_num1.png,2,1,2,2,2,2,4,1,1,2,2,3,4,1,2
12417,0052c_num4.png,2,2,2,2,2,1,4,1,1,1,2,2,2,2,2
12418,1121c_num1.png,2,2,2,2,2,2,1,1,1,3,2,3,4,2,2
12419,0853c_num4.png,2,2,1,1,2,2,3,1,2,2,2,3,3,1,2
12420,1021b_num3.png,2,2,3,3,2,2,1,1,1,2,2,2,2,2,2
12421,0059c_num4.png,2,2,2,2,2,2,2,1,1,2,2,3,4,2,2
12422,0214b_num1.png,2,2,3,3,2,1,2,1,1,2,2,2,2,2,2
12423,0557b_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,2,1,1
12424,1043c_num2.png,2,3,2,2,2,2,1,1,1,2,2,2,1,1,2
12425,1443b_num1.png,2,2,2,1,2,2,2,1,1,2,1,3,4,1,1
12426,1221b_num1.png,2,2,2,1,2,2,3,1,1,2,2,3,1,1,2
12427,1020c_num1.png,2,2,1,1,2,2,3,1,2,4,2,2,2,2,2
12428,0743c_num1.png,2,3,2,2,2,1,2,1,1,2,2,3,2,2,2
12429,0383a_num3.png,2,3,2,1,2,1,3,1,1,2,2,2,2,2,2
12430,0157a_num3.png,2,2,2,2,2,1,4,1,1,4,2,2,1,1,2
12431,0816b_num1.png,1,1,2,2,2,2,2,2,1,2,2,3,4,1,2
12432,1000a_num1.png,1,2,2,3,2,1,1,2,1,2,2,1,2,2,2
12433,1564c_num1.png,2,2,1,1,2,2,1,2,1,1,1,3,2,1,1
12434,1025a_num1.png,2,3,2,2,2,2,1,1,1,2,2,3,2,2,2
12435,1554b_num5.png,1,2,2,2,2,2,1,1,1,1,2,3,2,1,2
12436,0137c_num1.png,2,2,1,1,2,2,1,1,1,1,1,3,1,1,1
12437,0245c_num2.png,2,2,2,3,2,1,4,1,1,4,2,2,2,1,2
12438,0628c_num3.png,1,3,2,2,2,1,1,1,1,2,2,2,2,1,2
12439,1167a_num2.png,1,1,3,3,2,2,1,1,1,4,2,2,2,1,2
12440,0122a_num1.png,2,2,2,2,2,2,2,1,1,4,2,3,2,1,2
12441,0065c_num8.png,2,2,1,1,2,2,4,1,1,2,2,2,2,1,2
12442,0169b_num3.png,1,2,1,1,2,2,2,1,1,2,1,3,1,1,1
12443,0297b_num1.png,2,2,1,1,2,2,1,1,1,2,1,3,1,1,1
12444,1157a_num3.png,2,1,3,3,2,1,1,1,1,1,2,2,2,2,2
12445,0546b_num3.png,2,1,1,1,2,2,1,1,1,3,1,3,2,1,1
12446,1296c_num2.png,2,1,2,2,2,2,1,1,1,4,2,2,2,1,1
12447,1417c_num4.png,2,2,1,1,2,2,2,2,1,4,2,1,2,1,2
12448,0621a_num3.png,2,3,2,2,2,2,4,1,1,1,2,2,4,2,2
12449,0998a_num6.png,2,2,2,2,2,1,4,1,1,2,2,2,2,1,1
12450,1320c_num3.png,2,2,1,1,2,2,2,1,1,1,2,3,3,2,2
12451,1439c_num3.png,1,2,3,3,2,2,1,1,1,2,2,2,2,1,1
12452,0997b_num6.png,1,2,2,3,2,1,1,1,1,4,2,1,1,2,2
12453,1502a_num2.png,2,1,1,1,2,2,4,1,1,1,1,3,2,1,1
12454,0748c_num2.png,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1
12455,0711b_num3.png,1,2,1,1,2,2,2,1,1,4,2,3,3,1,1
12456,0877a_num1.png,2,2,3,2,2,2,1,1,2,2,2,2,1,2,2
12457,1289a_num1.png,1,2,3,2,2,2,1,1,1,1,2,2,1,1,2
12458,0528a_num3.png,1,2,2,3,2,1,1,1,1,4,2,2,2,2,2
12459,0428b_num3.png,1,2,3,2,2,1,1,1,1,2,2,2,2,2,2
12460,0185a_num1.png,2,2,1,1,2,2,2,1,1,3,1,3,1,1,1
12461,0478c_num4.png,2,3,1,1,2,2,2,2,1,2,2,2,2,1,1
12462,1335a_num3.png,2,3,1,1,2,2,2,2,1,2,2,3,4,1,1
